"variant_id","variant_family","k","PAC","PAC_rank","PAC_rank_margin","PAC_pass","mean_silhouette","silhouette_margin","silhouette_pass","best_variant_silhouette","within_best_margin","within_best_pass","minimum_cluster_size","minimum_size_margin","minimum_size_pass","minimum_cluster_median_jaccard","cluster_jaccard_margin","cluster_jaccard_pass","overall_median_jaccard","overall_jaccard_margin","overall_jaccard_pass","variant_pass","failed_criterion_count","failed_criteria","nearest_failed_criterion","nearest_failed_criterion_raw_margin","smallest_failure_margin","multiple_failure_domains","notes"
"primary_pca_whitened","alternative_distance",2,0.937310610651863,4,-2,FALSE,0.0881444054200934,-0.161855594579907,FALSE,0.119407345369406,-0.0112629399493126,FALSE,156,131,TRUE,0.245082825774916,-0.354917174225084,FALSE,0.353760141727431,-0.396239858272569,FALSE,FALSE,5,"PAC_rank;mean_silhouette;within_0_02_of_best;minimum_cluster_median_jaccard;overall_median_jaccard","overall_median_jaccard",-0.396239858272569,-0.528319811030092,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_pca_whitened","alternative_distance",3,0.956922256430147,5,-3,FALSE,0.105754317294513,-0.144245682705487,FALSE,0.119407345369406,0.006346971925107,TRUE,106,81,TRUE,0.253795721187026,-0.346204278812974,FALSE,0.360942844509528,-0.389057155490472,FALSE,FALSE,4,"PAC_rank;mean_silhouette;minimum_cluster_median_jaccard;overall_median_jaccard","overall_median_jaccard",-0.389057155490472,-0.518742873987296,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_pca_whitened","alternative_distance",4,0.869239533587065,3,-1,FALSE,0.119407345369406,-0.130592654630594,FALSE,0.119407345369406,0.02,TRUE,11,-14,FALSE,0.287980769230769,-0.312019230769231,FALSE,0.399234741038072,-0.350765258961928,FALSE,FALSE,5,"PAC_rank;mean_silhouette;minimum_cluster_size;minimum_cluster_median_jaccard;overall_median_jaccard","overall_median_jaccard",-0.350765258961928,-0.467687011949237,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_pca_whitened","alternative_distance",5,0.686092458364646,2,0,TRUE,0.11240533753999,-0.13759466246001,FALSE,0.119407345369406,0.012997992170584,TRUE,11,-14,FALSE,0.254809470958195,-0.345190529041805,FALSE,0.393363163430353,-0.356636836569647,FALSE,FALSE,4,"mean_silhouette;minimum_cluster_size;minimum_cluster_median_jaccard;overall_median_jaccard","overall_median_jaccard",-0.356636836569647,-0.475515782092863,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_pca_whitened","alternative_distance",6,0.571767957140433,1,1,TRUE,0.104814146999761,-0.145185853000239,FALSE,0.119407345369406,0.00540680163035499,TRUE,11,-14,FALSE,0.2,-0.4,FALSE,0.360621960391647,-0.389378039608353,FALSE,FALSE,4,"mean_silhouette;minimum_cluster_size;minimum_cluster_median_jaccard;overall_median_jaccard","overall_median_jaccard",-0.389378039608353,-0.519170719477804,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_shrinkage_mahalanobis_whitened","alternative_distance",2,0.941851914701058,4,-2,FALSE,0.0849826419849015,-0.165017358015098,FALSE,0.12780412850347,-0.0228214865185685,FALSE,140,115,TRUE,0.143465029915412,-0.456534970084588,FALSE,0.356353459972863,-0.393646540027137,FALSE,FALSE,5,"PAC_rank;mean_silhouette;within_0_02_of_best;minimum_cluster_median_jaccard;overall_median_jaccard","overall_median_jaccard",-0.393646540027137,-0.524862053369516,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_shrinkage_mahalanobis_whitened","alternative_distance",3,0.953851623799019,5,-3,FALSE,0.0995384475042596,-0.15046155249574,FALSE,0.12780412850347,-0.00826568099921041,FALSE,140,115,TRUE,0.301023071301806,-0.298976928698194,FALSE,0.361601346517133,-0.388398653482867,FALSE,FALSE,5,"PAC_rank;mean_silhouette;within_0_02_of_best;minimum_cluster_median_jaccard;overall_median_jaccard","within_0_02_of_best",-0.00826568099921041,-0.41328404996052,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_shrinkage_mahalanobis_whitened","alternative_distance",4,0.869845579501103,3,-1,FALSE,0.119234451574606,-0.130765548425394,FALSE,0.12780412850347,0.011430323071136,TRUE,54,29,TRUE,0.196428571428571,-0.403571428571429,FALSE,0.353079040981314,-0.396920959018686,FALSE,FALSE,4,"PAC_rank;mean_silhouette;minimum_cluster_median_jaccard;overall_median_jaccard","PAC_rank",-1,-0.5,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_shrinkage_mahalanobis_whitened","alternative_distance",5,0.690552956291969,2,0,TRUE,0.12780412850347,-0.12219587149653,FALSE,0.12780412850347,0.02,TRUE,6,-19,FALSE,0.230769230769231,-0.369230769230769,FALSE,0.380711767303051,-0.369288232696949,FALSE,FALSE,4,"mean_silhouette;minimum_cluster_size;minimum_cluster_median_jaccard;overall_median_jaccard","mean_silhouette",-0.12219587149653,-0.48878348598612,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
"primary_shrinkage_mahalanobis_whitened","alternative_distance",6,0.573658820392233,1,1,TRUE,0.107721190796768,-0.142278809203232,FALSE,0.12780412850347,-8.29377067020076e-05,FALSE,6,-19,FALSE,0.264705882352941,-0.335294117647059,FALSE,0.37847591077768,-0.37152408922232,FALSE,FALSE,5,"mean_silhouette;within_0_02_of_best;minimum_cluster_size;minimum_cluster_median_jaccard;overall_median_jaccard","within_0_02_of_best",-8.29377067020076e-05,-0.00414688533510038,TRUE,"smallest_failure_margin is a signed normalized margin; values closest to zero are nearest to the frozen boundary."
