"sample","Macrophage-rich program","T cell-inflamed program","Immune-inflamed / antigen-presentation program","Stromal / fibrotic program","Immune-cold / exclusion-associated program","Proliferative / cycling program"
"GSM274980",0.475148252679597,0.480552776815489,0.649590007074853,0.345526860251187,0.349958473050181,0.534167541349097
"GSM274981",0.545714991955052,0.581946757072171,0.656326603206331,0.45761762788542,0.458960879639115,0.490810142694264
"GSM274982",0.49421964307758,0.525132437224526,0.62567425393372,0.542363209568526,0.391864420753065,0.524577127397005
"GSM274983",0.362334543407858,0.466932356352227,0.655585273027419,0.26245804145878,0.286867304259235,0.514920800488658
"GSM274984",0.50352548750981,0.544313416136086,0.653823918167401,0.413338151398899,0.335575536089598,0.533225381058246
"GSM274985",0.554111700709854,0.637409653493148,0.672065913508999,0.330343064398804,0.387012300389852,0.521399584251794
"GSM274986",0.366754727140758,0.569181799507905,0.654523002892626,0.451073588441697,0.374124971763169,0.521132076386304
"GSM274987",0.411974582771208,0.504092233584404,0.651829066665298,0.405034642486163,0.395975093023301,0.556455724888017
"GSM274988",0.347049746486306,0.343424255484799,0.629767952803212,0.370886371928414,0.388255239070428,0.565264318158653
"GSM274989",0.451793982553809,0.606424795658208,0.692673156770212,0.28743038940901,0.32164466738303,0.486446871257643
"GSM274990",0.446399885288635,0.607228297767916,0.67034331124027,0.457012367613466,0.369295755177787,0.518977065297451
"GSM274991",0.390114236995615,0.4695340376858,0.624616766002285,0.569640127915933,0.39878322101349,0.497376457108702
"GSM274992",0.436976533696302,0.339860177991558,0.641837690912862,0.495745431123671,0.31119988348846,0.580715944733041
"GSM274993",0.301643063451027,0.479156659556653,0.648396160792216,0.381155711688954,0.331870413329266,0.481413731133075
"GSM274994",0.263827934177229,0.480367628730692,0.508721308439599,0.434941257188512,0.370294903644695,0.567537570583076
"GSM274995",0.351292013260354,0.502913243528516,0.622964197013641,0.190818909718214,0.261909428830568,0.562145566574325
"GSM274996",0.166313757457013,0.215950634054151,0.493218105294178,0.372528751102768,0.3304768617475,0.562165485116318
"GSM274997",0.568744762753603,0.594605835713932,0.689730212634474,0.354884906218366,0.363506546429027,0.472597065477899
"GSM274998",0.429143952533644,0.446833111681502,0.626249060866835,0.327802353477402,0.268466065553631,0.539572012287437
"GSM274999",0.51396252464099,0.452849231213944,0.653290207213924,0.508469760285643,0.400406717309661,0.525283535727012
"GSM275000",0.579685302926992,0.565047165407067,0.672672283941982,0.534855769071685,0.411476542442055,0.496392081505721
"GSM275001",0.511545191736603,0.599873263139217,0.670448089204741,0.347153147971715,0.396534393480299,0.468571883021201
"GSM275002",0.398776015162463,0.522020564663274,0.660543828805638,0.311880344057333,0.323991352831622,0.498694607161016
"GSM275003",0.364837831498199,0.371246310080648,0.611415764857346,0.496866718110438,0.36788502739479,0.559901242764269
"GSM275004",0.437955145374545,0.542870097676582,0.638017193682828,0.402336252534794,0.353030296473948,0.456603437626279
"GSM275005",0.362366794932364,0.591757461992808,0.625781690364785,0.453618201625665,0.36811317019781,0.544620048854821
"GSM275006",0.588868970737669,0.589225573066854,0.688350388995792,0.568617246328816,0.420744099459518,0.453683623095051
"GSM275007",0.382882141829413,0.468866498438753,0.611733154386468,0.533921562469003,0.424718145063997,0.528768927823011
"GSM275008",0.340402864813666,0.326302636083965,0.623616798397949,0.345453312015593,0.324495137897086,0.543756891166449
"GSM275009",0.452780702363953,0.608261840264694,0.631927549496455,0.313328536290443,0.331223676362617,0.537857793546214
"GSM275010",0.417886889823916,0.269552138017553,0.582040392692132,0.306378003541065,0.311769708588653,0.565883140076423
"GSM275011",0.333637515470672,0.528431581432543,0.655286397558061,0.307275384150145,0.324229690153266,0.475702149803717
"GSM275012",0.59844210730254,0.636001719478439,0.699173787608096,0.560732261210208,0.471762426302906,0.351231819795177
"GSM275013",0.48669228923836,0.549001002059348,0.632108165913947,0.353489989351018,0.352517631088326,0.481182157163832
"GSM275014",0.454501961536345,0.493227588643572,0.662643537521737,0.386047510553766,0.383613055139547,0.550579204580384
"GSM275015",0.416452106525378,0.589269705389999,0.679495568208531,0.424023522830031,0.380161161845799,0.48127330571025
"GSM275016",0.387503686507511,0.342830232782296,0.587172088970754,0.353270946671977,0.297824327533417,0.498803627144035
"GSM275017",0.463249947931691,0.534987618805058,0.649498993916595,0.271866928469815,0.286505729741305,0.55867745149212
"GSM275018",0.420942956256243,0.355017124991294,0.607939577131138,0.388791233634466,0.287299197210676,0.517301103601448
"GSM275019",0.400436434221209,0.405881576150137,0.612383126044488,0.345558886360504,0.329398293020937,0.559585578044507
"GSM275020",0.375310475949373,0.558043344427441,0.668232740732573,0.348834918255787,0.327267615919437,0.524619767498586
"GSM275021",0.576994205626137,0.525056367368574,0.666120413453817,0.527181289850124,0.38483307809062,0.442476067937428
"GSM275022",0.375402374628887,0.535479919762933,0.634812798321063,0.377957631521985,0.36409147475845,0.50958842285034
"GSM275023",0.350610459439674,0.305881351033937,0.521222991736679,0.481631483439968,0.311489958642989,0.537677405652888
"GSM275024",0.43098215416872,0.513089645149096,0.612226118500439,0.518471190794795,0.390123912961301,0.511664405899645
"GSM275025",0.329588218812745,0.339451578234668,0.588480684060435,0.263221682126339,0.321948190975892,0.497709933980048
"GSM275026",0.55579574223483,0.638569765644229,0.696182529220775,0.414640923512852,0.396109915326281,0.371512317075788
"GSM275027",0.328088041016988,0.341265669520698,0.541245006165691,0.229194941665787,0.282458902555592,0.542733293759819
"GSM275028",0.492021913666197,0.526141086569854,0.670662130333464,0.256636086866922,0.347255886266124,0.461366302398774
"GSM275029",0.473493844063787,0.580730058074611,0.651208403147005,0.304704605552698,0.358145843309852,0.525302059915267
"GSM275030",0.515325991679399,0.579736795533567,0.668762597506904,0.310334532777536,0.367384968968916,0.522783039533146
"GSM275031",0.388458580350058,0.60390525211781,0.636122513921109,0.272419153017916,0.329164787238513,0.582866958417727
"GSM275032",0.509160966152241,0.460659016669216,0.626000312171143,0.502892286116324,0.409616557915486,0.514036860585353
"GSM275033",0.522166737765993,0.620950887572715,0.665250486290024,0.484369444893334,0.409431956629698,0.503715404164136
"GSM275034",0.371158100643984,0.510059489225709,0.616997694751553,0.443560165492758,0.370813808871522,0.574292310095196
"GSM275035",0.390859657470452,0.59422534639732,0.669032676517823,0.34308680364183,0.332832773310323,0.506014035249681
"GSM275036",0.511838583325563,0.570108425234782,0.639775640002338,0.429666456428543,0.368191861660336,0.508747288987815
"GSM275037",0.47546734058285,0.643211770138885,0.69174179174746,0.293145931567389,0.367124209886782,0.475476598651261
"GSM275038",0.495876271841196,0.655413356935563,0.65768985825193,0.515999653853439,0.413168176821882,0.270999027563865
"GSM275039",0.363719101841742,0.0280159491011255,0.52619084270099,0.308538347574329,0.311262395140376,0.537848942757648
"GSM275040",0.426831239837356,0.390782447511238,0.647824833640436,0.397469379800202,0.346496170080263,0.543287150031389
"GSM275041",0.312826169345133,0.497787985354408,0.668733650610716,0.28290390789671,0.286958226121409,0.534683238775829
"GSM275042",0.460426778449423,0.562961421695587,0.674156463432637,0.446084864262381,0.368339176593167,0.464302273636959
"GSM275043",0.528006617295131,0.663411650797604,0.680490038870479,0.531405174535176,0.414121349076588,0.309893383831351
"GSM275044",0.51061582363843,0.650683364140754,0.666816433141234,0.493204084190446,0.423986792539102,0.446533154561353
"GSM275045",0.363218496165694,0.444905995565111,0.608175960774742,0.376539471691146,0.36483246931087,0.43697326347902
"GSM275046",0.404850664564455,0.461057660889197,0.628338821459326,0.409023305324604,0.282820295428519,0.599199132015646
"GSM275047",0.504763119288961,0.511866962421076,0.658187319729206,0.520976851710073,0.378508542825962,0.528395442875071
"GSM275048",0.389353590910686,0.307630067619308,0.620699583543118,0.471582786608338,0.385304142364701,0.53866382847801
"GSM275049",0.434047313901316,0.49914890568217,0.613868436899391,0.354823574296506,0.288234245613948,0.530299653490494
"GSM275050",0.611128727929451,0.614317577530523,0.660277099406456,0.55655938405661,0.427092317475252,0.440960196150021
"GSM275051",0.320879920321216,0.54008160945378,0.62525627907768,0.385151147892777,0.351453920705463,0.557888004268075
"GSM275052",0.335316858080852,0.505585550001683,0.649916570002122,0.341773372186764,0.30548291964364,0.536469288051044
"GSM275053",0.488744591620766,0.53984444057196,0.688904053374058,0.271122654377307,0.317095855458343,0.487320823958193
"GSM275054",0.428397186198399,0.475369689895039,0.652268499042189,0.371680018374097,0.310769216115068,0.563722390125242
"GSM275055",0.387483933190926,0.487180553662666,0.624218430796576,0.471783740108428,0.337952027047879,0.443049972563761
"GSM275056",0.307324513518771,0.445345091868101,0.633470315694906,0.35011175407046,0.349602248852314,0.484374780002794
"GSM275057",0.407644773720027,0.558308755043058,0.65899292438322,0.492739818398341,0.433768363342499,0.40251732190815
"GSM275058",0.415886476956414,0.586966605032557,0.662559761064932,0.421359712785432,0.363357337900554,0.541458574750931
"GSM275059",0.513268236508953,0.588076365175318,0.679134929588567,0.536544435665783,0.422714028300682,0.514758920777269
"GSM275060",0.484776300991285,0.479079715372062,0.654318763600093,0.478183728350739,0.384218829058366,0.510617113411944
"GSM275061",0.488090256888175,0.557699674013326,0.63715419032962,0.315842186694357,0.291892773609498,0.515274951425411
"GSM275062",0.349572777961803,0.381092099207348,0.613168743411473,0.322895917433333,0.301726900181662,0.52216215490823
"GSM275063",0.305600391091189,0.512334112169003,0.617793741314122,0.37962090090364,0.366324217760781,0.432042217924357
"GSM275064",0.491692680042516,0.611573267032755,0.676318622401272,0.541328781106157,0.403230361078968,0.458164601941054
"GSM275065",0.438647193424923,0.531332100328997,0.638042715548107,0.287917192161958,0.3220135442836,0.573528096864343
"GSM275066",0.519754226945875,0.611568792885804,0.691413744415219,0.473775857383818,0.384729991592578,0.479151706879878
"GSM275067",0.528793743205466,0.653875689612297,0.672013814701174,0.379391510100468,0.397055463705661,0.397825661490664
"GSM275068",0.561766356065854,0.617207504896078,0.710274097054017,0.487751768717238,0.42367462597563,0.40479863132609
"GSM275069",0.413648481815776,0.460768235725011,0.558250566568919,0.202803734265345,0.249994859383965,0.532006931985647
"GSM275070",0.597909721446806,0.629237008811533,0.704629866105454,0.390942410667381,0.427520986333276,0.431879495343314
"GSM275071",0.435114944841419,0.55790480791247,0.704183543847486,0.33109549852775,0.344059726026057,0.499679225548369
"GSM275072",0.469798674139088,0.541997417273086,0.687308587720278,0.556644837686185,0.398997155703943,0.348409967792332
"GSM275073",0.494388235175206,0.593720514897037,0.662133992767231,0.429080849848241,0.379078312273698,0.509556054375552
"GSM275074",0.473632214634457,0.463626866984592,0.62982825650186,0.536794856091924,0.391196591800528,0.568479613623415
"GSM275075",0.453095142091982,0.607570641713353,0.671936053148555,0.351173939561259,0.354520541086781,0.53365134343435
"GSM275076",0.527622858907934,0.577518293367337,0.615891978555334,0.458001653824869,0.300495481806159,0.541675209018758
"GSM275077",0.501371800327005,0.528963585722299,0.599557226525709,0.408419178063149,0.295329102315217,0.492923581000843
"GSM275078",0.440769020251644,0.599270238798402,0.657660687862019,0.38683074652103,0.30370885327198,0.412262024204297
"GSM275079",0.428150974963493,0.60059870368298,0.63345772896822,0.262725427441602,0.254919249627485,0.502820800995591
"GSM275080",0.529515918086254,0.587191411111177,0.637940256405485,0.465715862277786,0.320593791431288,0.521578577297213
"GSM275081",0.589586051931615,0.585093089798748,0.625818965859462,0.544265602867356,0.351616778581661,0.41780819972644
"GSM275082",0.363187381997203,0.549854104367344,0.591650436547173,0.343815775837799,0.276731541660564,0.396900986431488
"GSM275083",0.44336211858008,0.452568402282143,0.606394134906809,0.556170215627595,0.341557403784296,0.512720248382879
"GSM275084",0.301750527886634,0.287670138525719,0.605956782031587,0.286499761588649,0.217439710946593,0.511149596289362
"GSM275085",0.523694185783536,0.585192168514232,0.649118684213176,0.400172735461366,0.346762840388853,0.506473249601104
"GSM275086",0.449426093051742,0.425739897842158,0.578044988193907,0.41861061596199,0.290609943887955,0.484167750991367
"GSM275087",0.394076005689962,0.127471472139047,0.473991297393871,0.432346089980797,0.242261639642738,0.547635364731111
"GSM275088",0.351713817525463,0.559408704919873,0.634683159910069,0.374684150197653,0.298751056320054,0.463767833612174
"GSM275089",0.253248522860828,0.342938551675393,0.60280223913886,0.436998569856694,0.282326931238519,0.545804032443554
"GSM275090",0.57916322428587,0.515431790273102,0.663901322422072,0.422264507424088,0.30023281070743,0.511102846415086
"GSM275091",0.494206737749361,0.516779145944102,0.610039096004429,0.421274709399225,0.290064800236282,0.515514490573332
"GSM275092",0.497341319385682,0.519468440807184,0.629567903319655,0.53000817908869,0.332271763938549,0.534292948404787
"GSM275093",0.53115357424657,0.43132421769357,0.555060302919215,0.54097926893874,0.329869099160349,0.440677450734416
"GSM275094",0.453215127871054,0.438242286201841,0.611611444399114,0.496063871834739,0.28335115590577,0.516087594605623
"GSM275095",0.444023143725055,0.593097589930731,0.66322992209843,0.497821971624576,0.335611608776981,0.521281486949541
"GSM275096",0.423651510130629,0.52029539513069,0.61262874428978,0.303613381060953,0.285671060272866,0.531458266615521
"GSM275097",0.466895964990056,0.437328946067732,0.643458688852908,0.548389509225733,0.375782001328943,0.514779548003056
"GSM275098",0.232857611673408,0.290961363690312,0.564907637121591,0.277125804265109,0.189866973375559,0.564224615504858
"GSM275099",0.350642257524852,0.463266484552669,0.616242704116926,0.312908002930435,0.232118401118289,0.598714720787742
"GSM275100",0.332849686032375,0.480012436703504,0.598916122038064,0.346365117051136,0.264912195315118,0.55543447007374
"GSM275101",0.369493139219133,0.441490020402963,0.573515871540729,0.495358018451047,0.311403804599758,0.529618411577474
"GSM275102",0.507305512240275,0.551402732075865,0.662802181715827,0.507570649463015,0.367243805942906,0.471346672903759
"GSM275103",0.451232495093043,0.564980214661987,0.655863123850954,0.358544378957309,0.277402764796385,0.546029587199972
"GSM275104",0.41773445261567,0.565455290002706,0.624021445614157,0.323506666957215,0.247351112651408,0.583310021088086
"GSM275105",0.556358531229058,0.647478443590756,0.679213086502628,0.32907250652627,0.320039878592608,0.135578143482204
"GSM275106",0.515823973116137,0.524660135536045,0.626503192353824,0.510061913315155,0.29876445584865,0.568024634839397
"GSM275107",0.472588477778835,0.543752507452406,0.639339255601839,0.456232566582028,0.290065999776185,0.540518147130504
"GSM275108",0.344142364900032,0.309190561693825,0.586352598424304,0.291480434167854,0.243102197555426,0.495743560754595
"GSM275109",0.486877343039494,0.520829454354405,0.673705915043143,0.428596926514399,0.291161501156238,0.545916086764977
"GSM275110",0.412910003874969,0.549627611893874,0.673005657933789,0.507567287515583,0.302083456740868,0.171534267197311
"GSM275111",0.381718474001708,0.548033551558936,0.641882925495363,0.440662585261664,0.295438107578373,0.469417978980936
"GSM275112",0.491179182865859,0.59039582817942,0.623780875030485,0.315078631585126,0.323939334071867,0.457849200137635
"GSM275113",0.502347169090431,0.527257271111723,0.622862349757219,0.526153085423145,0.296394846098098,0.511114723468315
"GSM275114",0.317728893831379,0.370395507478712,0.577743048221644,0.528463308858806,0.317993717458793,0.567937061320636
"GSM275115",0.428300378218218,0.467624986380559,0.620713945209423,0.363017578391075,0.215286085574028,0.500180405845381
"GSM275116",0.581347099904989,0.406008123765064,0.543097980542715,0.474164217455154,0.344119590114102,0.522470572725016
"GSM275117",0.22730508846914,0.46259091534872,0.611843411583976,0.300895521649958,0.218584288372948,0.537609683803111
"GSM275118",0.471458679519137,0.422309491257857,0.573308644756384,0.449731299559198,0.324666691774414,0.559842166911878
"GSM275119",0.347122520217316,0.383114870028692,0.643162551923202,0.337253704088674,0.268275362291416,0.54760004724477
"GSM275120",0.435658744345062,0.564578379966453,0.630669321262237,0.324569101301152,0.29510672490081,0.474040202296298
"GSM275121",0.60034855382715,0.565361383171681,0.679427124485569,0.578948470738448,0.379670219129687,0.29360915182506
"GSM275122",0.520632892324939,0.518849910320277,0.66236086399574,0.490991823051149,0.361002833974121,0.487723731023569
"GSM275123",0.563121175221477,0.563657988610172,0.69160831086362,0.443654493984906,0.325045245432844,0.517229244081636
"GSM275124",0.343061246022957,0.45295824515859,0.596145620042535,0.360776520841987,0.251221624246653,0.564475516057161
"GSM275125",0.495758769624928,0.521341828798654,0.653787724115256,0.463706740594347,0.311420875664107,0.579316504449359
"GSM275126",0.370988251398183,0.481817976463197,0.56420383958163,0.499005091121548,0.316708554041266,0.545206229375682
"GSM275127",0.386345121987868,0.430970090544051,0.594546865000945,0.458399964976169,0.271237831973759,0.52170038801731
"GSM275128",0.470313437761828,0.490085378825227,0.642503047665215,0.346998197336056,0.268899075520216,0.528039290001631
"GSM275129",0.449159884464401,0.492487288435373,0.649182703579988,0.506827853737699,0.297932928698618,0.539306987212556
"GSM275130",0.420108889847087,0.318049321820728,0.575573207537092,0.263389780935992,0.242269642101043,0.577781294224985
"GSM275131",0.474228498432333,0.540650232878085,0.658643905984153,0.332368691737772,0.282442719483859,0.52883437630672
"GSM275132",0.526957202791104,0.627376194898244,0.682748095511765,0.271293247598101,0.28095835090516,0.518983110504086
"GSM275133",0.437247359612451,0.422500994572281,0.6354113489723,0.452250235286142,0.299595421056154,0.510913365658573
"GSM275134",0.395578377031857,0.512105188854358,0.644191079617258,0.428320626762535,0.272932277138936,0.532953748785087
"GSM275135",0.572227598010954,0.570630113243316,0.666374646091056,0.463583339962144,0.365967747387512,0.510316722258624
"GSM275136",0.544757379700955,0.587332616177517,0.643137490979872,0.307308944929143,0.274039793397462,0.489351890495401
"GSM275137",0.444439293888508,0.377950426325952,0.563279156788946,0.52397006003846,0.302210573591306,0.578500292054908
"GSM275138",0.557353208879604,0.589378980160697,0.630169719236166,0.540168770495969,0.374038420452345,0.421774768698874
"GSM275139",0.481559728732071,0.357172254503386,0.573809861443109,0.377242124752176,0.278841106620255,0.531294701136585
"GSM275140",0.540044085413274,0.527426613557101,0.640939680070248,0.366135232933073,0.311720424676751,0.481078263720733
"GSM275141",0.460619215410364,0.395954167959644,0.641195245199098,0.402198940285353,0.279827096655463,0.495825562260577
"GSM275142",0.260921524640703,0.479935298197231,0.638643393903655,0.380220570333952,0.247516712157393,0.554983514506946
"GSM275143",0.307933665169802,0.341317216264467,0.528366242514848,0.320172965371236,0.223258189223247,0.586583765345956
"GSM275144",0.353686601594096,0.298708295674813,0.578652728327226,0.476901389058642,0.277546163686058,0.571733075814859
"GSM275145",0.24674490889026,0.553821774247289,0.643296909126262,0.304460981822752,0.253736710062169,0.561608642397001
